timestamp,# pxname,svname,qcur,qmax,scur,smax,slim,stot,bin,bout,dreq,dresp,ereq,econ,eresp,wretr,wredis,status,weight,act,bck,chkfail,chkdown,lastchg,downtime,qlimit,pid,iid,sid,throttle,lbtot,tracked,type,rate,rate_lim,rate_max,check_status,check_code,check_duration,hrsp_1xx,hrsp_2xx,hrsp_3xx,hrsp_4xx,hrsp_5xx,hrsp_other,hanafail,req_rate,req_rate_max,req_tot,cli_abrt,srv_abrt,
1389065321079,http-in,FRONTEND,,,125,198,3000,86099,10756730,14708812,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1330,0,1405,,,,0,85885,0,89,0,0,,1358,1410,86095,,,
1389065321079,backend_vagrantx_cloud_appcelerator_com,1,0,0,119,174,,85974,10724625,14585490,,0,,0,0,57,0,UP,1,1,0,0,0,2520,0,,1,2,1,,85917,,2,1355,,1410,L4OK,,0,0,85798,0,0,0,0,0,,,,123,0,
1389065321079,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,120,174,0,85917,10724625,14585490,0,0,,0,0,57,0,UP,1,1,0,,0,2520,0,,1,2,0,,85917,,1,1355,,1410,,,,0,85797,0,0,0,0,,,,,123,0,
1389065322065,http-in,FRONTEND,,,100,198,3000,87314,10911765,14920491,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1222,0,1405,,,,0,87124,0,90,0,0,,1227,1410,87314,,,
1389065322065,backend_vagrantx_cloud_appcelerator_com,1,0,0,99,174,,87191,10879375,14795950,,0,,0,0,57,0,UP,1,1,0,0,0,2521,0,,1,2,1,,87134,,2,1225,,1410,L4OK,,0,0,87035,0,0,0,0,0,,,,123,0,
1389065322065,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,99,174,0,87134,10879375,14795950,0,0,,0,0,57,0,UP,1,1,0,,0,2521,0,,1,2,0,,87134,,1,1225,,1410,,,,0,87035,0,0,0,0,,,,,123,0,
1389065323182,http-in,FRONTEND,,,121,198,3000,88615,11071800,15138968,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1161,0,1405,,,,0,88403,0,91,0,0,,1161,1410,88615,,,
1389065323182,backend_vagrantx_cloud_appcelerator_com,1,0,0,120,174,,88497,11039125,15013210,,0,,0,0,64,0,UP,1,1,0,0,0,2523,0,,1,2,1,,88433,,2,1166,,1410,L4OK,,0,0,88313,0,0,0,0,0,,,,132,0,
1389065323182,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,120,174,0,88433,11039125,15013210,0,0,,0,0,64,0,UP,1,1,0,,0,2523,0,,1,2,0,,88433,,1,1159,,1410,,,,0,88313,0,0,0,0,,,,,132,0,
1389065324147,http-in,FRONTEND,,,100,198,3000,89734,11214335,15333647,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1188,0,1405,,,,0,89542,0,92,0,0,,1127,1410,89673,,,
1389065324147,backend_vagrantx_cloud_appcelerator_com,1,0,0,37,174,,89556,11181375,15206670,,0,,0,0,67,0,UP,1,1,0,0,0,2524,0,,1,2,1,,89489,,2,1127,,1410,L4OK,,0,0,89452,0,0,0,0,0,,,,135,0,
1389065324147,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,38,174,0,89489,11181375,15206670,0,0,,0,0,67,0,UP,1,1,0,,0,2524,0,,1,2,0,,89489,,1,1124,,1410,,,,0,89451,0,0,0,0,,,,,135,0,
1389065325042,http-in,FRONTEND,,,122,198,3000,90851,11351245,15520674,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1274,0,1405,,,,0,90636,0,93,0,0,,1266,1410,90843,,,
1389065325042,backend_vagrantx_cloud_appcelerator_com,1,0,0,107,174,,90745,11318000,15392480,,0,,0,0,88,0,UP,1,1,0,0,0,2524,0,,1,2,1,,90657,,2,1284,,1410,L4OK,,0,0,90550,0,0,0,0,0,,,,159,0,
1389065325042,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,113,174,0,90657,11318000,15392480,0,0,,0,0,88,0,UP,1,1,0,,0,2524,0,,1,2,0,,90657,,1,1263,,1410,,,,0,90544,0,0,0,0,,,,,159,0,
1389065326111,http-in,FRONTEND,,,94,198,3000,92201,11523530,15755813,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1268,0,1405,,,,0,92013,0,94,0,0,,1269,1410,92201,,,
1389065326111,backend_vagrantx_cloud_appcelerator_com,1,0,0,93,174,,92101,11490000,15626400,,0,,0,0,88,0,UP,1,1,0,0,0,2526,0,,1,2,1,,92013,,2,1267,,1410,L4OK,,0,0,91920,0,0,0,0,0,,,,159,0,
1389065326111,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,93,174,0,92013,11490000,15626400,0,0,,0,0,88,0,UP,1,1,0,,0,2526,0,,1,2,0,,92013,,1,1267,,1410,,,,0,91920,0,0,0,0,,,,,159,0,
1389065327133,http-in,FRONTEND,,,102,198,3000,93539,11689815,15982789,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1294,0,1405,,,,0,93342,0,95,0,0,,1249,1410,93493,,,
1389065327133,backend_vagrantx_cloud_appcelerator_com,1,0,0,55,174,,93391,11656000,15852160,,0,,0,0,88,0,UP,1,1,0,0,0,2527,0,,1,2,1,,93303,,2,1246,,1410,L4OK,,0,0,93248,0,0,0,0,0,,,,159,0,
1389065327133,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,55,174,0,93303,11656000,15852160,0,0,,0,0,88,0,UP,1,1,0,,0,2527,0,,1,2,0,,93303,,1,1246,,1410,,,,0,93248,0,0,0,0,,,,,159,0,
1389065328146,http-in,FRONTEND,,,125,198,3000,94904,11857600,16211806,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1374,0,1405,,,,0,94683,0,96,0,0,,1393,1410,94888,,,
1389065328146,backend_vagrantx_cloud_appcelerator_com,1,0,0,81,174,,94784,11823500,16079960,,0,,0,0,88,0,UP,1,1,0,0,0,2528,0,,1,2,1,,94696,,2,1391,,1410,L4OK,,0,0,94615,0,0,0,0,0,,,,159,0,
1389065328146,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,108,174,0,94696,11823500,16079960,0,0,,0,0,88,0,UP,1,1,0,,0,2528,0,,1,2,0,,94696,,1,1391,,1410,,,,0,94588,0,0,0,0,,,,,159,0,
1389065329112,http-in,FRONTEND,,,112,198,3000,96046,12002010,16409034,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1258,0,1405,,,,0,95837,0,97,0,0,,1238,1410,96014,,,
1389065329112,backend_vagrantx_cloud_appcelerator_com,1,0,0,73,174,,95908,11967625,16275970,,0,,0,0,88,0,UP,1,1,0,0,0,2528,0,,1,2,1,,95820,,2,1235,,1410,L4OK,,0,0,95747,0,0,0,0,0,,,,161,0,
1389065329112,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,79,174,0,95820,11967625,16275970,0,0,,0,0,88,0,UP,1,1,0,,0,2528,0,,1,2,0,,95820,,1,1235,,1410,,,,0,95741,0,0,0,0,,,,,161,0,
1389065330071,http-in,FRONTEND,,,79,198,3000,97267,12158795,16623091,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1258,0,1405,,,,0,97090,0,98,0,0,,1268,1410,97266,,,
1389065330071,backend_vagrantx_cloud_appcelerator_com,1,0,0,65,174,,97158,12124125,16488810,,0,,0,0,88,0,UP,1,1,0,0,0,2529,0,,1,2,1,,97070,,2,1266,,1410,L4OK,,0,0,97005,0,0,0,0,0,,,,161,0,
1389065330071,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,77,174,0,97070,12124125,16488810,0,0,,0,0,88,0,UP,1,1,0,,0,2529,0,,1,2,0,,97070,,1,1266,,1410,,,,0,96993,0,0,0,0,,,,,161,0,
1389065331071,http-in,FRONTEND,,,101,198,3000,98477,12307330,16825927,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1228,0,1405,,,,0,98277,0,99,0,0,,1230,1410,98474,,,
1389065331071,backend_vagrantx_cloud_appcelerator_com,1,0,0,89,174,,98364,12272375,16690430,,0,,0,0,88,0,UP,1,1,0,0,0,2530,0,,1,2,1,,98276,,2,1228,,1410,L4OK,,0,0,98187,0,0,0,0,0,,,,161,0,
1389065331071,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,97,174,0,98276,12272375,16690430,0,0,,0,0,88,0,UP,1,1,0,,0,2530,0,,1,2,0,,98276,,1,1228,,1410,,,,0,98179,0,0,0,0,,,,,161,0,
1389065332073,http-in,FRONTEND,,,136,198,3000,99790,12467115,17044064,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1314,0,1405,,,,0,99554,0,100,0,0,,1288,1410,99758,,,
1389065332073,backend_vagrantx_cloud_appcelerator_com,1,0,0,103,174,,99646,12431875,16907350,,0,,0,0,88,0,UP,1,1,0,0,0,2531,0,,1,2,1,,99558,,2,1286,,1410,L4OK,,0,0,99455,0,0,0,0,0,,,,161,0,
1389065332073,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,103,174,0,99558,12431875,16907350,0,0,,0,0,88,0,UP,1,1,0,,0,2531,0,,1,2,0,,99558,,1,1286,,1410,,,,0,99455,0,0,0,0,,,,,161,0,
1389065333129,http-in,FRONTEND,,,114,198,3000,101210,12647400,17290084,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1360,0,1405,,,,0,100995,0,101,0,0,,1360,1410,101210,,,
1389065333129,backend_vagrantx_cloud_appcelerator_com,1,0,0,111,174,,101096,12611875,17152150,,0,,0,0,88,0,UP,1,1,0,0,0,2533,0,,1,2,1,,101008,,2,1358,,1410,L4OK,,0,0,100897,0,0,0,0,0,,,,161,0,
1389065333129,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,113,174,0,101008,12611875,17152150,0,0,,0,0,88,0,UP,1,1,0,,0,2533,0,,1,2,0,,101008,,1,1358,,1410,,,,0,100895,0,0,0,0,,,,,161,0,
1389065334128,http-in,FRONTEND,,,131,198,3000,102400,12794060,17490383,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1235,0,1405,,,,0,102167,0,102,0,0,,1227,1410,102390,,,
1389065334128,backend_vagrantx_cloud_appcelerator_com,1,0,0,120,174,,102274,12758250,17351220,,0,,0,0,88,0,UP,1,1,0,0,0,2533,0,,1,2,1,,102186,,2,1224,,1410,L4OK,,0,0,102066,0,0,0,0,0,,,,161,0,
1389065334128,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,120,174,0,102186,12758250,17351220,0,0,,0,0,88,0,UP,1,1,0,,0,2533,0,,1,2,0,,102186,,1,1224,,1410,,,,0,102066,0,0,0,0,,,,,161,0,
1389065335124,http-in,FRONTEND,,,102,198,3000,103708,12961220,17718562,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1278,0,1405,,,,0,103503,0,103,0,0,,1274,1410,103694,,,
1389065335124,backend_vagrantx_cloud_appcelerator_com,1,0,0,57,174,,103576,12925125,17578170,,0,,0,0,88,0,UP,1,1,0,0,0,2535,0,,1,2,1,,103488,,2,1272,,1410,L4OK,,0,0,103431,0,0,0,0,0,,,,161,0,
1389065335124,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,87,174,0,103488,12925125,17578170,0,0,,0,0,88,0,UP,1,1,0,,0,2535,0,,1,2,0,,103488,,1,1272,,1410,,,,0,103401,0,0,0,0,,,,,161,0,
1389065336076,http-in,FRONTEND,,,153,198,3000,104850,13097630,17904919,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1218,0,1405,,,,0,104593,0,104,0,0,,1224,1410,104850,,,
1389065336076,backend_vagrantx_cloud_appcelerator_com,1,0,0,152,174,,104730,13061250,17763300,,0,,0,0,88,0,UP,1,1,0,0,0,2535,0,,1,2,1,,104642,,2,1221,,1410,L4OK,,0,0,104490,0,0,0,0,0,,,,161,0,
1389065336076,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,152,174,0,104642,13061250,17763300,0,0,,0,0,88,0,UP,1,1,0,,0,2535,0,,1,2,0,,104642,,1,1221,,1410,,,,0,104490,0,0,0,0,,,,,161,0,
1389065337053,http-in,FRONTEND,,,123,198,3000,106103,13258040,18123918,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1295,0,1405,,,,0,105875,0,105,0,0,,1295,1410,106102,,,
1389065337053,backend_vagrantx_cloud_appcelerator_com,1,0,0,119,174,,105980,13221375,17981070,,0,,0,0,88,0,UP,1,1,0,0,0,2536,0,,1,2,1,,105892,,2,1292,,1410,L4OK,,0,0,105773,0,0,0,0,0,,,,161,0,
1389065337053,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,121,174,0,105892,13221375,17981070,0,0,,0,0,88,0,UP,1,1,0,,0,2536,0,,1,2,0,,105892,,1,1292,,1410,,,,0,105771,0,0,0,0,,,,,161,0,
1389065338096,http-in,FRONTEND,,,106,198,3000,107393,13421450,18346997,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1239,0,1405,,,,0,107181,0,106,0,0,,1238,1410,107391,,,
1389065338096,backend_vagrantx_cloud_appcelerator_com,1,0,0,103,174,,107267,13384500,18202920,,0,,0,0,88,0,UP,1,1,0,0,0,2538,0,,1,2,1,,107179,,2,1236,,1410,L4OK,,0,0,107076,0,0,0,0,0,,,,161,0,
1389065338096,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,103,174,0,107179,13384500,18202920,0,0,,0,0,88,0,UP,1,1,0,,0,2538,0,,1,2,0,,107179,,1,1236,,1410,,,,0,107076,0,0,0,0,,,,,161,0,
1389065339066,http-in,FRONTEND,,,136,198,3000,108645,13574235,18555626,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1293,0,1405,,,,0,108402,0,107,0,0,,1289,1410,108639,,,
1389065339066,backend_vagrantx_cloud_appcelerator_com,1,0,0,126,174,,108515,13537000,18410320,,0,,0,0,90,0,UP,1,1,0,0,0,2538,0,,1,2,1,,108425,,2,1288,,1410,L4OK,,0,0,108299,0,0,0,0,0,,,,164,0,
1389065339066,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,129,174,0,108425,13537000,18410320,0,0,,0,0,90,0,UP,1,1,0,,0,2538,0,,1,2,0,,108425,,1,1286,,1410,,,,0,108296,0,0,0,0,,,,,164,0,
1389065340205,http-in,FRONTEND,,,90,198,3000,110068,13757895,18806245,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1260,0,1405,,,,0,109870,0,108,0,0,,1262,1410,110067,,,
1389065340205,backend_vagrantx_cloud_appcelerator_com,1,0,0,88,174,,109941,13720375,18659710,,0,,0,0,90,0,UP,1,1,0,0,0,2540,0,,1,2,1,,109851,,2,1260,,1410,L4OK,,0,0,109763,0,0,0,0,0,,,,164,0,
1389065340205,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,88,174,0,109851,13720375,18659710,0,0,,0,0,90,0,UP,1,1,0,,0,2540,0,,1,2,0,,109851,,1,1260,,1410,,,,0,109763,0,0,0,0,,,,,164,0,
1389065341142,http-in,FRONTEND,,,126,198,3000,111246,13900680,19001271,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1233,0,1405,,,,0,111011,0,109,0,0,,1227,1410,111231,,,
1389065341142,backend_vagrantx_cloud_appcelerator_com,1,0,0,95,174,,111104,13862875,18853510,,0,,0,0,91,0,UP,1,1,0,0,0,2541,0,,1,2,1,,111013,,2,1225,,1410,L4OK,,0,0,110918,0,0,0,0,0,,,,165,0,
1389065341142,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,110,174,0,111013,13862875,18853510,0,0,,0,0,91,0,UP,1,1,0,,0,2541,0,,1,2,0,,111013,,1,1224,,1410,,,,0,110903,0,0,0,0,,,,,165,0,
1389065342234,http-in,FRONTEND,,,112,198,3000,112567,14067590,19229109,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1241,0,1405,,,,0,112345,0,110,0,0,,1225,1410,112551,,,
1389065342234,backend_vagrantx_cloud_appcelerator_com,1,0,0,95,174,,112422,14029500,19080120,,0,,0,0,91,0,UP,1,1,0,0,0,2542,0,,1,2,1,,112331,,2,1222,,1410,L4OK,,0,0,112236,0,0,0,0,0,,,,165,0,
1389065342234,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,95,174,0,112331,14029500,19080120,0,0,,0,0,91,0,UP,1,1,0,,0,2542,0,,1,2,0,,112331,,1,1222,,1410,,,,0,112236,0,0,0,0,,,,,165,0,
1389065343171,http-in,FRONTEND,,,110,198,3000,113692,14208500,19421586,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1228,0,1405,,,,0,113471,0,111,0,0,,1205,1410,113668,,,
1389065343171,backend_vagrantx_cloud_appcelerator_com,1,0,0,63,174,,113537,14170125,19271370,,0,,0,0,91,0,UP,1,1,0,0,0,2543,0,,1,2,1,,113446,,2,1202,,1410,L4OK,,0,0,113383,0,0,0,0,0,,,,165,0,
1389065343171,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,85,174,0,113446,14170125,19271370,0,0,,0,0,91,0,UP,1,1,0,,0,2543,0,,1,2,0,,113446,,1,1202,,1410,,,,0,113361,0,0,0,0,,,,,165,0,
1389065344114,http-in,FRONTEND,,,129,198,3000,115032,14373660,19647043,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1414,0,1421,,,,0,114791,0,112,0,0,,1429,1437,115031,,,
1389065344114,backend_vagrantx_cloud_appcelerator_com,1,0,0,125,174,,114898,14335000,19495600,,0,,0,0,91,0,UP,1,1,0,0,0,2544,0,,1,2,1,,114807,,2,1426,,1435,L4OK,,0,0,114682,0,0,0,0,0,,,,165,0,
1389065344114,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,127,174,0,114807,14335000,19495600,0,0,,0,0,91,0,UP,1,1,0,,0,2544,0,,1,2,0,,114807,,1,1426,,1435,,,,0,114680,0,0,0,0,,,,,165,0,
1389065345048,http-in,FRONTEND,,,157,198,3000,116110,14504945,19826432,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1162,0,1421,,,,0,115840,0,113,0,0,,1162,1437,116109,,,
1389065345048,backend_vagrantx_cloud_appcelerator_com,1,0,0,155,177,,115974,14466000,19673760,,0,,0,0,91,0,UP,1,1,0,0,0,2544,0,,1,2,1,,115883,,2,1159,,1435,L4OK,,0,0,115728,0,0,0,0,0,,,,165,0,
1389065345048,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,155,177,0,115883,14466000,19673760,0,0,,0,0,91,0,UP,1,1,0,,0,2544,0,,1,2,0,,115883,,1,1159,,1435,,,,0,115728,0,0,0,0,,,,,165,0,
1389065346049,http-in,FRONTEND,,,134,198,3000,117193,14643230,20015341,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1093,0,1421,,,,0,116945,0,114,0,0,,1093,1437,117193,,,
1389065346049,backend_vagrantx_cloud_appcelerator_com,1,0,0,132,177,,117058,14604000,19861440,,0,,0,0,93,0,UP,1,1,0,0,0,2545,0,,1,2,1,,116965,,2,1093,,1435,L4OK,,0,0,116833,0,0,0,0,0,,,,167,0,
1389065346049,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,133,177,0,116965,14604000,19861440,0,0,,0,0,93,0,UP,1,1,0,,0,2545,0,,1,2,0,,116965,,1,1091,,1435,,,,0,116832,0,0,0,0,,,,,167,0,
1389065347120,http-in,FRONTEND,,,37,198,3000,118190,14780015,20202210,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,943,0,1421,,,,0,118038,0,115,0,0,,941,1437,118188,,,
1389065347120,backend_vagrantx_cloud_appcelerator_com,1,0,0,31,177,,118083,14740500,20047080,,0,,0,0,125,0,UP,1,1,0,0,0,2547,0,,1,2,1,,117958,,2,940,,1435,L4OK,,0,0,117927,0,0,0,0,0,,,,200,0,
1389065347120,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,34,177,0,117958,14740500,20047080,0,0,,0,0,125,0,UP,1,1,0,,0,2547,0,,1,2,0,,117958,,1,940,,1435,,,,0,117924,0,0,0,0,,,,,200,0,
1389065348082,http-in,FRONTEND,,,12,198,3000,119198,14909175,20378704,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1059,0,1421,,,,0,119070,0,116,0,0,,1059,1437,119198,,,
1389065348082,backend_vagrantx_cloud_appcelerator_com,1,0,0,7,177,,119091,14869375,20222350,,0,,0,0,125,0,UP,1,1,0,0,0,2547,0,,1,2,1,,118966,,2,1056,,1435,L4OK,,0,0,118959,0,0,0,0,0,,,,200,0,
1389065348082,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,11,177,0,118966,14869375,20222350,0,0,,0,0,125,0,UP,1,1,0,,0,2547,0,,1,2,0,,118966,,1,1056,,1435,,,,0,118955,0,0,0,0,,,,,200,0,
1389065349111,http-in,FRONTEND,,,1,198,3000,120069,15019460,20529531,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,858,0,1421,,,,0,119951,0,117,0,0,,858,1437,120069,,,
1389065349111,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,119960,14979375,20371950,,0,,0,0,125,0,UP,1,1,0,0,0,2549,0,,1,2,1,,119835,,2,856,,1435,L4OK,,0,0,119835,0,0,0,0,0,,,,200,0,
1389065349111,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119835,14979375,20371950,0,0,,0,0,125,0,UP,1,1,0,,0,2549,0,,1,2,0,,119835,,1,856,,1435,,,,0,119835,0,0,0,0,,,,,200,0,
1389065350086,http-in,FRONTEND,,,1,198,3000,120094,15022620,20534662,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,32,0,1421,,,,0,119975,0,118,0,0,,32,1437,120094,,,
1389065350086,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,119983,14982250,20375860,,0,,0,0,125,0,UP,1,1,0,0,0,2549,0,,1,2,1,,119858,,2,29,,1435,L4OK,,0,0,119858,0,0,0,0,0,,,,200,0,
1389065350086,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119858,14982250,20375860,0,0,,0,0,125,0,UP,1,1,0,,0,2549,0,,1,2,0,,119858,,1,29,,1435,,,,0,119858,0,0,0,0,,,,,200,0,
1389065351116,http-in,FRONTEND,,,1,198,3000,120097,15023030,20536049,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,1,0,1421,,,,0,119977,0,119,0,0,,1,1437,120097,,,
1389065351116,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,119984,14982375,20376030,,0,,0,0,125,0,UP,1,1,0,0,0,2551,0,,1,2,1,,119859,,2,0,,1435,L4OK,,0,0,119859,0,0,0,0,0,,,,200,0,
1389065351116,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119859,14982375,20376030,0,0,,0,0,125,0,UP,1,1,0,,0,2551,0,,1,2,0,,119859,,1,0,,1435,,,,0,119859,0,0,0,0,,,,,200,0,
1389065352059,http-in,FRONTEND,,,1,198,3000,120118,15025690,20540492,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,22,0,1421,,,,0,119997,0,120,0,0,,22,1437,120118,,,
1389065352059,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120003,14984750,20379260,,0,,0,0,125,0,UP,1,1,0,0,0,2551,0,,1,2,1,,119878,,2,19,,1435,L4OK,,0,0,119878,0,0,0,0,0,,,,200,0,
1389065352059,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119878,14984750,20379260,0,0,,0,0,125,0,UP,1,1,0,,0,2551,0,,1,2,0,,119878,,1,19,,1435,,,,0,119878,0,0,0,0,,,,,200,0,
1389065353106,http-in,FRONTEND,,,1,198,3000,120155,15030350,20547659,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,36,0,1421,,,,0,120033,0,121,0,0,,36,1437,120155,,,
1389065353106,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120038,14989125,20385210,,0,,0,0,125,0,UP,1,1,0,0,0,2553,0,,1,2,1,,119913,,2,34,,1435,L4OK,,0,0,119913,0,0,0,0,0,,,,200,0,
1389065353106,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119913,14989125,20385210,0,0,,0,0,125,0,UP,1,1,0,,0,2553,0,,1,2,0,,119913,,1,34,,1435,,,,0,119913,0,0,0,0,,,,,200,0,
1389065354117,http-in,FRONTEND,,,1,198,3000,120174,15032760,20551766,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,20,0,1421,,,,0,120051,0,122,0,0,,20,1437,120174,,,
1389065354117,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120055,14991250,20388100,,0,,0,0,125,0,UP,1,1,0,0,0,2554,0,,1,2,1,,119930,,2,17,,1435,L4OK,,0,0,119930,0,0,0,0,0,,,,200,0,
1389065354117,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119930,14991250,20388100,0,0,,0,0,125,0,UP,1,1,0,,0,2554,0,,1,2,0,,119930,,1,17,,1435,,,,0,119930,0,0,0,0,,,,,200,0,
1389065355103,http-in,FRONTEND,,,1,198,3000,120209,15037170,20558593,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,36,0,1421,,,,0,120085,0,123,0,0,,36,1437,120209,,,
1389065355103,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120088,14995375,20393710,,0,,0,0,125,0,UP,1,1,0,0,0,2555,0,,1,2,1,,119963,,2,33,,1435,L4OK,,0,0,119963,0,0,0,0,0,,,,200,0,
1389065355103,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,119963,14995375,20393710,0,0,,0,0,125,0,UP,1,1,0,,0,2555,0,,1,2,0,,119963,,1,33,,1435,,,,0,119963,0,0,0,0,,,,,200,0,
1389065356106,http-in,FRONTEND,,,1,198,3000,120291,15047455,20573410,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,83,0,1421,,,,0,120166,0,124,0,0,,83,1437,120291,,,
1389065356106,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120168,15005375,20407310,,0,,0,0,125,0,UP,1,1,0,0,0,2556,0,,1,2,1,,120043,,2,80,,1435,L4OK,,0,0,120043,0,0,0,0,0,,,,200,0,
1389065356106,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,120043,15005375,20407310,0,0,,0,0,125,0,UP,1,1,0,,0,2556,0,,1,2,0,,120043,,1,80,,1435,,,,0,120043,0,0,0,0,,,,,200,0,
1389065357101,http-in,FRONTEND,,,1,198,3000,120393,15060240,20591627,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,106,0,1421,,,,0,120267,0,125,0,0,,107,1437,120393,,,
1389065357101,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,177,,120268,15017875,20424310,,0,,0,0,125,0,UP,1,1,0,0,0,2557,0,,1,2,1,,120143,,2,104,,1435,L4OK,,0,0,120143,0,0,0,0,0,,,,200,0,
1389065357101,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,177,0,120143,15017875,20424310,0,0,,0,0,125,0,UP,1,1,0,,0,2557,0,,1,2,0,,120143,,1,104,,1435,,,,0,120143,0,0,0,0,,,,,200,0,
1389065358127,http-in,FRONTEND,,,1,198,3000,120469,15069775,20605428,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,74,0,1421,,,,0,120342,0,126,0,0,,75,1437,120469,,,
